metric,sn,scan_id,scan_processed_date,mean,median,min,max
Can Circularity (Dmin/Dmax) (%),LH1T-377,2710,2024-02-06 14:38:07,99.199,99.13808,98.94395,99.70833
Can Wall Thickness (mm),LH1T-377,2710,2024-02-06 14:38:07,0.231,0.23138,0.22705,0.23484
Can Inner Diameter (mm),LH1T-378,2711,2024-02-06 14:47:24,20.549,20.54421,20.51513,20.61579
Can Outer Diameter (mm),LH1T-378,2711,2024-02-06 14:47:24,21.010,21.00827,20.97518,21.08700
Can Circularity (Dmin/Dmax) (%),LH1T-378,2711,2024-02-06 14:47:24,99.241,99.16768,98.91661,99.77906
Can Max Denting (mm),LH1T-378,2711,2024-02-06 14:47:24,0.062,0.06497,0.02742,0.08901
Can Wall Thickness (mm),LH1T-378,2711,2024-02-06 14:47:24,0.231,0.23115,0.22778,0.23561
Can Inner Diameter (mm),LH1T-379,2712,2024-02-06 14:56:40,20.548,20.54578,20.51456,20.61945
Can Outer Diameter (mm),LH1T-379,2712,2024-02-06 14:56:40,21.010,21.00779,20.97818,21.08865
Can Max Denting (mm),LH1T-379,2712,2024-02-06 14:56:40,0.049,0.04702,0.02450,0.08432
Can Circularity (Dmin/Dmax) (%),LH1T-379,2712,2024-02-06 14:56:40,99.271,99.22323,98.97108,99.77504
Can Wall Thickness (mm),LH1T-379,2712,2024-02-06 14:56:40,0.231,0.23151,0.22741,0.23461
Can Inner Diameter (mm),LH1T-380,2713,2024-02-06 15:06:01,20.547,20.54440,20.51393,20.60724
Can Outer Diameter (mm),LH1T-380,2713,2024-02-06 15:06:01,21.009,21.00659,20.97292,21.07993
Can Max Denting (mm),LH1T-380,2713,2024-02-06 15:06:01,0.066,0.06545,0.02748,0.09627
Can Circularity (Dmin/Dmax) (%),LH1T-380,2713,2024-02-06 15:06:01,99.268,99.22404,98.99240,99.73598
Can Wall Thickness (mm),LH1T-380,2713,2024-02-06 15:06:01,0.231,0.23124,0.22828,0.23634
Can Inner Diameter (mm),LH1T-381,2714,2024-02-06 15:15:17,20.549,20.54598,20.51643,20.58142
Can Outer Diameter (mm),LH1T-381,2714,2024-02-06 15:15:17,21.015,21.01345,20.99008,21.05117
Can Circularity (Dmin/Dmax) (%),LH1T-381,2714,2024-02-06 15:15:17,99.333,99.29470,99.10762,99.75746
Can Wall Thickness (mm),LH1T-381,2714,2024-02-06 15:15:17,0.233,0.23283,0.23056,0.23684
Can Max Denting (mm),LH1T-381,2714,2024-02-06 15:15:17,0.061,0.05446,0.03546,0.09834
Can Inner Diameter (mm),LH1T-382,2715,2024-02-06 15:24:40,20.550,20.54594,20.51645,20.61764
Can Outer Diameter (mm),LH1T-382,2715,2024-02-06 15:24:40,21.012,21.00917,20.97860,21.08805
Can Max Denting (mm),LH1T-382,2715,2024-02-06 15:24:40,0.064,0.06912,0.02695,0.09210
Can Circularity (Dmin/Dmax) (%),LH1T-382,2715,2024-02-06 15:24:40,99.205,99.13323,98.92569,99.71421
Can Wall Thickness (mm),LH1T-382,2715,2024-02-06 15:24:40,0.231,0.23115,0.22796,0.23520
Can Inner Diameter (mm),LH1T-383,2716,2024-02-06 15:33:57,20.547,20.54340,20.51528,20.62575
Can Outer Diameter (mm),LH1T-383,2716,2024-02-06 15:33:57,21.008,21.00643,20.97580,21.09739
Can Max Denting (mm),LH1T-383,2716,2024-02-06 15:33:57,0.059,0.06285,0.02505,0.08859
Can Circularity (Dmin/Dmax) (%),LH1T-383,2716,2024-02-06 15:33:57,99.263,99.19338,98.97158,99.78990
Can Wall Thickness (mm),LH1T-383,2716,2024-02-06 15:33:57,0.231,0.23124,0.22723,0.23584
Can Inner Diameter (mm),LH1T-384,2717,2024-02-06 15:43:07,20.547,20.54265,20.51545,20.61550
Can Outer Diameter (mm),LH1T-384,2717,2024-02-06 15:43:07,21.008,21.00510,20.97594,21.08679
Can Max Denting (mm),LH1T-384,2717,2024-02-06 15:43:07,0.056,0.05788,0.02568,0.07965
Can Circularity (Dmin/Dmax) (%),LH1T-384,2717,2024-02-06 15:43:07,99.139,99.07473,98.80514,99.75344
Can Wall Thickness (mm),LH1T-384,2717,2024-02-06 15:43:07,0.231,0.23115,0.22764,0.23566
Can Inner Diameter (mm),LH1T-385,2718,2024-02-06 15:52:20,20.548,20.54632,20.51708,20.58651
Can Outer Diameter (mm),LH1T-385,2718,2024-02-06 15:52:20,21.013,21.01117,20.98857,21.05601
Can Max Denting (mm),LH1T-385,2718,2024-02-06 15:52:20,0.059,0.05922,0.03110,0.08720
Can Wall Thickness (mm),LH1T-385,2718,2024-02-06 15:52:20,0.232,0.23229,0.23088,0.23575
Can Circularity (Dmin/Dmax) (%),LH1T-385,2718,2024-02-06 15:52:20,99.338,99.27557,99.07850,99.77054
Can Outer Diameter (mm),LH1T-386,2719,2024-02-06 16:01:35,21.011,21.00800,20.97555,21.11122
Can Wall Thickness (mm),LH1T-386,2719,2024-02-06 16:01:35,0.231,0.23124,0.22801,0.23580
Can Inner Diameter (mm),LH1T-386,2719,2024-02-06 16:01:35,20.549,20.54439,20.51438,20.63967
Can Circularity (Dmin/Dmax) (%),LH1T-386,2719,2024-02-06 16:01:35,99.217,99.14531,98.89360,99.72298
Can Max Denting (mm),LH1T-386,2719,2024-02-06 16:01:35,0.051,0.04767,0.03268,0.08305
Can Inner Diameter (mm),LH1T-387,2720,2024-02-06 16:10:48,20.550,20.54603,20.51683,20.62067
Can Outer Diameter (mm),LH1T-387,2720,2024-02-06 16:10:48,21.012,21.00941,20.97819,21.09015
Can Max Denting (mm),LH1T-387,2720,2024-02-06 16:10:48,0.059,0.05811,0.03150,0.08904
Can Circularity (Dmin/Dmax) (%),LH1T-387,2720,2024-02-06 16:10:48,99.257,99.20616,98.97171,99.76234
Can Wall Thickness (mm),LH1T-387,2720,2024-02-06 16:10:48,0.231,0.23147,0.22801,0.23621
Can Outer Diameter (mm),LH1T-388,2721,2024-02-06 16:20:05,21.009,21.00671,20.97422,21.08326
Can Circularity (Dmin/Dmax) (%),LH1T-388,2721,2024-02-06 16:20:05,99.436,99.39716,99.17847,99.84359
Can Inner Diameter (mm),LH1T-388,2721,2024-02-06 16:20:05,20.547,20.54249,20.51167,20.61314
Can Max Denting (mm),LH1T-388,2721,2024-02-06 16:20:05,0.042,0.04083,0.02588,0.07135
Can Wall Thickness (mm),LH1T-388,2721,2024-02-06 16:20:05,0.231,0.23170,0.22832,0.23507
Can Inner Diameter (mm),LH1T-389,2722,2024-02-06 16:29:20,20.550,20.54552,20.51651,20.61806
Can Outer Diameter (mm),LH1T-389,2722,2024-02-06 16:29:20,21.010,21.00773,20.97775,21.08827
Can Max Denting (mm),LH1T-389,2722,2024-02-06 16:29:20,0.058,0.05664,0.03011,0.08918
Can Circularity (Dmin/Dmax) (%),LH1T-389,2722,2024-02-06 16:29:20,99.344,99.31129,99.08863,99.87922
Can Wall Thickness (mm),LH1T-389,2722,2024-02-06 16:29:20,0.230,0.23047,0.22705,0.23511
Can Inner Diameter (mm),LH1T-390,2723,2024-02-06 16:38:43,20.549,20.54631,20.51809,20.64739
Can Outer Diameter (mm),LH1T-390,2723,2024-02-06 16:38:43,21.012,21.00985,20.97986,21.11906
Can Max Denting (mm),LH1T-390,2723,2024-02-06 16:38:43,0.058,0.05951,0.03187,0.08554
Can Wall Thickness (mm),LH1T-390,2723,2024-02-06 16:38:43,0.231,0.23119,0.22805,0.23689
Can Circularity (Dmin/Dmax) (%),LH1T-390,2723,2024-02-06 16:38:43,99.224,99.18650,98.94961,99.73709
Can Inner Diameter (mm),LH1T-391,2724,2024-02-06 16:48:02,20.548,20.54531,20.51610,20.58608
Can Outer Diameter (mm),LH1T-391,2724,2024-02-06 16:48:02,21.017,21.01453,20.99196,21.05822
Can Max Denting (mm),LH1T-391,2724,2024-02-06 16:48:02,0.041,0.04001,0.02107,0.06104
Can Wall Thickness (mm),LH1T-391,2724,2024-02-06 16:48:02,0.234,0.23461,0.23252,0.23794
Can Circularity (Dmin/Dmax) (%),LH1T-391,2724,2024-02-06 16:48:02,99.449,99.42194,99.25797,99.77213
Can Inner Diameter (mm),LH1T-392,2725,2024-02-06 17:07:14,20.545,20.54125,20.51320,20.59447
Can Outer Diameter (mm),LH1T-392,2725,2024-02-06 17:07:14,21.016,21.01367,20.98942,21.06752
Can Max Denting (mm),LH1T-392,2725,2024-02-06 17:07:14,0.042,0.04115,0.02527,0.06190
Can Circularity (Dmin/Dmax) (%),LH1T-392,2725,2024-02-06 17:07:14,99.576,99.53970,99.39114,99.88781
Can Wall Thickness (mm),LH1T-392,2725,2024-02-06 17:07:14,0.236,0.23607,0.23338,0.23816
Can Inner Diameter (mm),LH1T-393,2726,2024-02-07 10:18:21,20.546,20.54361,20.51648,20.59009
Can Outer Diameter (mm),LH1T-393,2726,2024-02-07 10:18:21,21.015,21.01412,20.98933,21.06149
Can Max Denting (mm),LH1T-393,2726,2024-02-07 10:18:21,0.034,0.03333,0.02212,0.05094
Can Circularity (Dmin/Dmax) (%),LH1T-393,2726,2024-02-07 10:18:21,99.589,99.56016,99.43598,99.90488
Can Wall Thickness (mm),LH1T-393,2726,2024-02-07 10:18:21,0.234,0.23438,0.23238,0.23643
Can Inner Diameter (mm),LH1T-394,2727,2024-02-07 10:27:57,20.550,20.54612,20.51637,20.59577
Can Outer Diameter (mm),LH1T-394,2727,2024-02-07 10:27:57,21.015,21.01143,20.99022,21.06718
Can Max Denting (mm),LH1T-394,2727,2024-02-07 10:27:57,0.030,0.02906,0.01988,0.04812
Can Circularity (Dmin/Dmax) (%),LH1T-394,2727,2024-02-07 10:27:57,99.662,99.64407,99.51257,99.94111
Can Wall Thickness (mm),LH1T-394,2727,2024-02-07 10:27:57,0.233,0.23256,0.23106,0.23693
Can Inner Diameter (mm),LH1T-395,2728,2024-02-06 18:08:26,20.543,20.53988,20.51523,20.59272
Can Outer Diameter (mm),LH1T-395,2728,2024-02-06 18:08:26,21.014,21.01352,20.98562,21.06210
Can Max Denting (mm),LH1T-395,2728,2024-02-06 18:08:26,0.062,0.06080,0.04172,0.09037
Can Wall Thickness (mm),LH1T-395,2728,2024-02-06 18:08:26,0.236,0.23525,0.23024,0.24154
Can Circularity (Dmin/Dmax) (%),LH1T-395,2728,2024-02-06 18:08:26,99.120,99.03989,98.79756,99.71158
Can Inner Diameter (mm),LH1T-396,2729,2024-02-06 18:17:36,20.545,20.54311,20.51564,20.58311
Can Outer Diameter (mm),LH1T-396,2729,2024-02-06 18:17:36,21.015,21.01399,20.98998,21.05406
Can Max Denting (mm),LH1T-396,2729,2024-02-06 18:17:36,0.039,0.03823,0.02656,0.05855
Can Wall Thickness (mm),LH1T-396,2729,2024-02-06 18:17:36,0.235,0.23507,0.23252,0.23789
Can Circularity (Dmin/Dmax) (%),LH1T-396,2729,2024-02-06 18:17:36,99.566,99.54605,99.39843,99.80892
Can Inner Diameter (mm),LH1T-397,2730,2024-02-06 18:26:43,20.549,20.54730,20.51715,20.58314
Can Outer Diameter (mm),LH1T-397,2730,2024-02-06 18:26:43,21.017,21.01551,20.99109,21.05664
Can Max Denting (mm),LH1T-397,2730,2024-02-06 18:26:43,0.030,0.02955,0.02010,0.04640
Can Circularity (Dmin/Dmax) (%),LH1T-397,2730,2024-02-06 18:26:43,99.793,99.79010,99.70628,99.91924
Can Wall Thickness (mm),LH1T-397,2730,2024-02-06 18:26:43,0.234,0.23365,0.23229,0.23698
Can Inner Diameter (mm),LH1T-398,2731,2024-02-07 10:37:16,20.551,20.54875,20.51844,20.59150
Can Outer Diameter (mm),LH1T-398,2731,2024-02-07 10:37:16,21.015,21.01278,20.99012,21.06126
Can Max Denting (mm),LH1T-398,2731,2024-02-07 10:37:16,0.025,0.02424,0.01981,0.03833
Can Wall Thickness (mm),LH1T-398,2731,2024-02-07 10:37:16,0.232,0.23229,0.23092,0.23584
Can Circularity (Dmin/Dmax) (%),LH1T-398,2731,2024-02-07 10:37:16,99.811,99.81002,99.64949,99.97220
Can Inner Diameter (mm),LH1T-399,2732,2024-02-06 18:43:57,20.550,20.54796,20.51821,20.58741
Can Outer Diameter (mm),LH1T-399,2732,2024-02-06 18:43:57,21.018,21.01800,20.99006,21.06327
Can Max Denting (mm),LH1T-399,2732,2024-02-06 18:43:57,0.044,0.04260,0.02801,0.06406
Can Circularity (Dmin/Dmax) (%),LH1T-399,2732,2024-02-06 18:43:57,99.549,99.52262,99.35324,99.86555
Can Wall Thickness (mm),LH1T-399,2732,2024-02-06 18:43:57,0.234,0.23452,0.23110,0.23794
Can Inner Diameter (mm),LH1T-400,2733,2024-02-06 18:53:01,20.545,20.54446,20.51507,20.59574
Can Outer Diameter (mm),LH1T-400,2733,2024-02-06 18:53:01,21.015,21.01430,20.98818,21.06661
Can Max Denting (mm),LH1T-400,2733,2024-02-06 18:53:01,0.040,0.04036,0.03056,0.05117
Can Wall Thickness (mm),LH1T-400,2733,2024-02-06 18:53:01,0.235,0.23502,0.23206,0.23976
Can Circularity (Dmin/Dmax) (%),LH1T-400,2733,2024-02-06 18:53:01,99.630,99.63866,99.46817,99.84244
Can Inner Diameter (mm),LH1T-401,2734,2024-02-06 19:02:18,20.547,20.54454,20.51566,20.59304
Can Outer Diameter (mm),LH1T-401,2734,2024-02-06 19:02:18,21.014,21.01149,20.98880,21.06290
Can Max Denting (mm),LH1T-401,2734,2024-02-06 19:02:18,0.050,0.04172,0.02267,0.11736
Can Circularity (Dmin/Dmax) (%),LH1T-401,2734,2024-02-06 19:02:18,99.629,99.58908,99.44451,99.91548
Can Wall Thickness (mm),LH1T-401,2734,2024-02-06 19:02:18,0.234,0.23411,0.23142,0.23657
Can Inner Diameter (mm),LH1T-402,2735,2024-02-06 19:11:27,20.550,20.54882,20.51641,20.59776
Can Outer Diameter (mm),LH1T-402,2735,2024-02-06 19:11:27,21.017,21.01466,20.98917,21.06871
Can Max Denting (mm),LH1T-402,2735,2024-02-06 19:11:27,0.039,0.03569,0.02407,0.06623
Can Circularity (Dmin/Dmax) (%),LH1T-402,2735,2024-02-06 19:11:27,99.654,99.65064,99.53362,99.84042
Can Wall Thickness (mm),LH1T-402,2735,2024-02-06 19:11:27,0.233,0.23297,0.23170,0.23639
Can Inner Diameter (mm),LH1T-403,2736,2024-02-06 19:20:34,20.549,20.54647,20.51735,20.58664
Can Outer Diameter (mm),LH1T-403,2736,2024-02-06 19:20:34,21.015,21.01351,20.98984,21.05896
Can Max Denting (mm),LH1T-403,2736,2024-02-06 19:20:34,0.031,0.03012,0.01980,0.06829
Can Circularity (Dmin/Dmax) (%),LH1T-403,2736,2024-02-06 19:20:34,99.783,99.78346,99.66670,99.93258
Can Wall Thickness (mm),LH1T-403,2736,2024-02-06 19:20:34,0.233,0.23297,0.23110,0.23748
Can Inner Diameter (mm),LH1T-404,2737,2024-02-06 19:29:43,20.547,20.54356,20.51617,20.58530
Can Outer Diameter (mm),LH1T-404,2737,2024-02-06 19:29:43,21.016,21.01375,20.98941,21.05631
Can Max Denting (mm),LH1T-404,2737,2024-02-06 19:29:43,0.041,0.04150,0.02403,0.07515
Can Circularity (Dmin/Dmax) (%),LH1T-404,2737,2024-02-06 19:29:43,99.402,99.35168,99.16205,99.83590
Can Wall Thickness (mm),LH1T-404,2737,2024-02-06 19:29:43,0.235,0.23502,0.23247,0.23707
Can Outer Diameter (mm),LH1T-405,2738,2024-02-06 19:38:56,21.009,21.00852,20.98029,21.04198
Can Max Denting (mm),LH1T-405,2738,2024-02-06 19:38:56,0.024,0.02293,0.01572,0.04202
Can Inner Diameter (mm),LH1T-405,2738,2024-02-06 19:38:56,20.548,20.54552,20.51437,20.57868
Can Wall Thickness (mm),LH1T-405,2738,2024-02-06 19:38:56,0.231,0.23115,0.22801,0.23384
Can Circularity (Dmin/Dmax) (%),LH1T-405,2738,2024-02-06 19:38:56,99.903,99.90961,99.81624,99.98531
Can Inner Diameter (mm),LH1T-406,2739,2024-02-06 19:48:08,20.546,20.54464,20.51674,20.59197
Can Outer Diameter (mm),LH1T-406,2739,2024-02-06 19:48:08,21.017,21.01562,20.99258,21.06354
Can Max Denting (mm),LH1T-406,2739,2024-02-06 19:48:08,0.045,0.04474,0.02756,0.06607
Can Wall Thickness (mm),LH1T-406,2739,2024-02-06 19:48:08,0.235,0.23580,0.23215,0.23794
Can Circularity (Dmin/Dmax) (%),LH1T-406,2739,2024-02-06 19:48:08,99.429,99.36067,99.19276,99.83952
Can Inner Diameter (mm),LH1T-407,2740,2024-02-06 19:57:20,20.548,20.54668,20.52014,20.58472
Can Outer Diameter (mm),LH1T-407,2740,2024-02-06 19:57:20,21.018,21.01773,20.99173,21.06103
Can Max Denting (mm),LH1T-407,2740,2024-02-06 19:57:20,0.042,0.04198,0.02359,0.06586
Can Wall Thickness (mm),LH1T-407,2740,2024-02-06 19:57:20,0.235,0.23529,0.23174,0.23816
Can Circularity (Dmin/Dmax) (%),LH1T-407,2740,2024-02-06 19:57:20,99.518,99.50124,99.34341,99.81627
Can Inner Diameter (mm),LH1T-408,2741,2024-02-06 20:06:30,20.550,20.54961,20.51919,20.59187
Can Outer Diameter (mm),LH1T-408,2741,2024-02-06 20:06:30,21.015,21.01472,20.98960,21.06301
Can Max Denting (mm),LH1T-408,2741,2024-02-06 20:06:30,0.040,0.03818,0.02588,0.08428
Can Circularity (Dmin/Dmax) (%),LH1T-408,2741,2024-02-06 20:06:30,99.673,99.68186,99.52761,99.90567
Can Wall Thickness (mm),LH1T-408,2741,2024-02-06 20:06:30,0.233,0.23256,0.23101,0.23593
Can Inner Diameter (mm),LH1T-409,2742,2024-02-06 20:15:40,20.547,20.54795,20.51341,20.58894
Can Outer Diameter (mm),LH1T-409,2742,2024-02-06 20:15:40,21.013,21.01225,20.98655,21.06044
Can Max Denting (mm),LH1T-409,2742,2024-02-06 20:15:40,0.025,0.02448,0.01843,0.04427
Can Wall Thickness (mm),LH1T-409,2742,2024-02-06 20:15:40,0.233,0.23229,0.23115,0.23739
Can Circularity (Dmin/Dmax) (%),LH1T-409,2742,2024-02-06 20:15:40,99.777,99.82306,99.53175,99.96156
Can Inner Diameter (mm),LH1T-410,2743,2024-02-06 20:24:46,20.550,20.54782,20.51766,20.60302
Can Outer Diameter (mm),LH1T-410,2743,2024-02-06 20:24:46,21.018,21.01664,20.99065,21.07295
Can Max Denting (mm),LH1T-410,2743,2024-02-06 20:24:46,0.042,0.04025,0.02415,0.06197
Can Circularity (Dmin/Dmax) (%),LH1T-410,2743,2024-02-06 20:24:46,99.456,99.43183,99.19876,99.90992
Can Wall Thickness (mm),LH1T-410,2743,2024-02-06 20:24:46,0.234,0.23420,0.23179,0.23666
Can Inner Diameter (mm),LH1T-411,2744,2024-02-06 20:34:01,20.547,20.54439,20.51400,20.58694
Can Outer Diameter (mm),LH1T-411,2744,2024-02-06 20:34:01,21.013,21.01188,20.98714,21.05807
Can Max Denting (mm),LH1T-411,2744,2024-02-06 20:34:01,0.034,0.03363,0.02380,0.06113
Can Wall Thickness (mm),LH1T-411,2744,2024-02-06 20:34:01,0.233,0.23311,0.23170,0.23657
Can Circularity (Dmin/Dmax) (%),LH1T-411,2744,2024-02-06 20:34:01,99.675,99.65465,99.55747,99.87567
Can Max Denting (mm),LH1T-412,2745,2024-02-06 20:43:07,0.040,0.03924,0.02629,0.05824
Can Outer Diameter (mm),LH1T-412,2745,2024-02-06 20:43:07,21.015,21.01385,20.98947,21.05955
Can Wall Thickness (mm),LH1T-412,2745,2024-02-06 20:43:07,0.234,0.23379,0.23170,0.23625
Can Circularity (Dmin/Dmax) (%),LH1T-412,2745,2024-02-06 20:43:07,99.548,99.52637,99.36427,99.84682
Can Inner Diameter (mm),LH1T-412,2745,2024-02-06 20:43:07,20.548,20.54483,20.51698,20.58814
Can Outer Diameter (mm),LH1T-413,2746,2024-02-06 20:52:11,21.014,21.01246,20.98978,21.05820
Can Max Denting (mm),LH1T-413,2746,2024-02-06 20:52:11,0.052,0.05246,0.03313,0.07089
Can Inner Diameter (mm),LH1T-413,2746,2024-02-06 20:52:11,20.543,20.53690,20.51828,20.58500
Can Wall Thickness (mm),LH1T-413,2746,2024-02-06 20:52:11,0.235,0.23662,0.23092,0.23921
Can Circularity (Dmin/Dmax) (%),LH1T-413,2746,2024-02-06 20:52:11,99.004,98.89940,98.62451,99.70993
Can Inner Diameter (mm),LH1T-414,2747,2024-02-06 21:01:17,20.545,20.54422,20.51704,20.58844
Can Max Denting (mm),LH1T-414,2747,2024-02-06 21:01:17,0.035,0.03341,0.02168,0.05358
Can Circularity (Dmin/Dmax) (%),LH1T-414,2747,2024-02-06 21:01:17,99.387,99.32209,99.19044,99.81748
Can Wall Thickness (mm),LH1T-414,2747,2024-02-06 21:01:17,0.234,0.23452,0.23115,0.23789
Can Outer Diameter (mm),LH1T-414,2747,2024-02-06 21:01:17,21.013,21.01177,20.98843,21.05747
Can Inner Diameter (mm),LH1T-415,2748,2024-02-06 21:10:27,20.550,20.54961,20.51626,20.59063
Can Outer Diameter (mm),LH1T-415,2748,2024-02-06 21:10:27,21.017,21.01610,20.99076,21.06112
Can Circularity (Dmin/Dmax) (%),LH1T-415,2748,2024-02-06 21:10:27,99.598,99.57957,99.44365,99.81392
Can Max Denting (mm),LH1T-415,2748,2024-02-06 21:10:27,0.033,0.03223,0.02082,0.04899
Can Wall Thickness (mm),LH1T-415,2748,2024-02-06 21:10:27,0.234,0.23347,0.23197,0.23725
Can Inner Diameter (mm),LH1T-416,2749,2024-02-06 21:19:27,20.543,20.54018,20.51572,20.59565
Can Outer Diameter (mm),LH1T-416,2749,2024-02-06 21:19:27,21.014,21.01239,20.98876,21.06702
Can Circularity (Dmin/Dmax) (%),LH1T-416,2749,2024-02-06 21:19:27,99.098,99.00699,98.72395,99.73920
Can Max Denting (mm),LH1T-416,2749,2024-02-06 21:19:27,0.049,0.04676,0.02539,0.07603
Can Wall Thickness (mm),LH1T-416,2749,2024-02-06 21:19:27,0.235,0.23602,0.23206,0.23908
Can Inner Diameter (mm),LH1T-417,2750,2024-02-06 21:28:34,20.549,20.54556,20.51769,20.60366
Can Outer Diameter (mm),LH1T-417,2750,2024-02-06 21:28:34,21.014,21.01096,20.98928,21.07495
Can Max Denting (mm),LH1T-417,2750,2024-02-06 21:28:34,0.040,0.03946,0.02402,0.05676
Can Circularity (Dmin/Dmax) (%),LH1T-417,2750,2024-02-06 21:28:34,99.425,99.38333,99.19512,99.89473
Can Wall Thickness (mm),LH1T-417,2750,2024-02-06 21:28:34,0.233,0.23252,0.23069,0.23580
Can Inner Diameter (mm),LH1T-418,2751,2024-02-06 21:37:39,20.549,20.54584,20.51663,20.59168
Can Outer Diameter (mm),LH1T-418,2751,2024-02-06 21:37:39,21.014,21.01290,20.98931,21.06162
Can Max Denting (mm),LH1T-418,2751,2024-02-06 21:37:39,0.045,0.04224,0.02824,0.07698
Can Wall Thickness (mm),LH1T-418,2751,2024-02-06 21:37:39,0.233,0.23274,0.23097,0.23634
Can Circularity (Dmin/Dmax) (%),LH1T-418,2751,2024-02-06 21:37:39,99.454,99.41906,99.29006,99.86851
Can Inner Diameter (mm),LH1T-419,2752,2024-02-06 21:46:44,20.543,20.54104,20.51742,20.58312
Can Outer Diameter (mm),LH1T-419,2752,2024-02-06 21:46:44,21.016,21.01382,20.98947,21.05826
Can Circularity (Dmin/Dmax) (%),LH1T-419,2752,2024-02-06 21:46:44,99.529,99.53100,99.36118,99.82171
Can Wall Thickness (mm),LH1T-419,2752,2024-02-06 21:46:44,0.236,0.23634,0.23197,0.24072
Can Max Denting (mm),LH1T-419,2752,2024-02-06 21:46:44,0.040,0.03779,0.02571,0.05862
Can Inner Diameter (mm),LH1T-420,2753,2024-02-06 21:55:45,20.547,20.54364,20.51376,20.58637
Can Max Denting (mm),LH1T-420,2753,2024-02-06 21:55:45,0.029,0.02801,0.02134,0.04167
Can Circularity (Dmin/Dmax) (%),LH1T-420,2753,2024-02-06 21:55:45,99.738,99.72340,99.62233,99.88773
Can Wall Thickness (mm),LH1T-420,2753,2024-02-06 21:55:45,0.235,0.23434,0.23238,0.23848
Can Outer Diameter (mm),LH1T-420,2753,2024-02-06 21:55:45,21.016,21.01496,20.99063,21.05823
Can Inner Diameter (mm),LH1T-421,2754,2024-02-06 22:04:48,20.548,20.54685,20.51615,20.58968
Can Outer Diameter (mm),LH1T-421,2754,2024-02-06 22:04:48,21.013,21.01143,20.98864,21.05944
Can Max Denting (mm),LH1T-421,2754,2024-02-06 22:04:48,0.037,0.03623,0.02420,0.05578
Can Circularity (Dmin/Dmax) (%),LH1T-421,2754,2024-02-06 22:04:48,99.543,99.54572,99.34865,99.82888
Can Wall Thickness (mm),LH1T-421,2754,2024-02-06 22:04:48,0.233,0.23261,0.23088,0.23684
Can Inner Diameter (mm),LH1T-422,2755,2024-02-06 22:13:52,20.544,20.54406,20.51559,20.58445
Can Outer Diameter (mm),LH1T-422,2755,2024-02-06 22:13:52,21.012,21.01065,20.98799,21.05467
Can Max Denting (mm),LH1T-422,2755,2024-02-06 22:13:52,0.037,0.03465,0.02631,0.08269
Can Circularity (Dmin/Dmax) (%),LH1T-422,2755,2024-02-06 22:13:52,99.638,99.62135,99.53034,99.86070
Can Wall Thickness (mm),LH1T-422,2755,2024-02-06 22:13:52,0.234,0.23379,0.23188,0.23693
Can Inner Diameter (mm),LH1T-423,2756,2024-02-06 22:22:52,20.546,20.54332,20.51519,20.58661
Can Outer Diameter (mm),LH1T-423,2756,2024-02-06 22:22:52,21.014,21.01254,20.98957,21.05674
Can Max Denting (mm),LH1T-423,2756,2024-02-06 22:22:52,0.041,0.03973,0.02259,0.06841
Can Circularity (Dmin/Dmax) (%),LH1T-423,2756,2024-02-06 22:22:52,99.603,99.58591,99.46260,99.86924
Can Wall Thickness (mm),LH1T-423,2756,2024-02-06 22:22:52,0.234,0.23443,0.23238,0.23739
Can Inner Diameter (mm),LH1T-424,2757,2024-02-06 22:31:55,20.546,20.54566,20.51513,20.59221
Can Outer Diameter (mm),LH1T-424,2757,2024-02-06 22:31:55,21.015,21.01378,20.99062,21.06353
Can Max Denting (mm),LH1T-424,2757,2024-02-06 22:31:55,0.032,0.03197,0.02168,0.04919
Can Circularity (Dmin/Dmax) (%),LH1T-424,2757,2024-02-06 22:31:55,99.725,99.71461,99.61979,99.89974
Can Wall Thickness (mm),LH1T-424,2757,2024-02-06 22:31:55,0.235,0.23443,0.23229,0.23775
Can Inner Diameter (mm),LH1T-425,2758,2024-02-06 22:40:57,20.545,20.54196,20.51341,20.60202
Can Max Denting (mm),LH1T-425,2758,2024-02-06 22:40:57,0.029,0.02897,0.02105,0.03867
Can Wall Thickness (mm),LH1T-425,2758,2024-02-06 22:40:57,0.234,0.23425,0.23247,0.23739
Can Outer Diameter (mm),LH1T-425,2758,2024-02-06 22:40:57,21.013,21.01047,20.98818,21.07342
Can Circularity (Dmin/Dmax) (%),LH1T-425,2758,2024-02-06 22:40:57,99.724,99.72432,99.62691,99.94141
Can Outer Diameter (mm),LH1T-426,2759,2024-02-06 22:50:00,21.014,21.01111,20.98937,21.05513
Can Max Denting (mm),LH1T-426,2759,2024-02-06 22:50:00,0.050,0.04834,0.03189,0.08201
Can Wall Thickness (mm),LH1T-426,2759,2024-02-06 22:50:00,0.235,0.23457,0.23129,0.23926
Can Circularity (Dmin/Dmax) (%),LH1T-426,2759,2024-02-06 22:50:00,99.160,99.08544,98.83188,99.73502
Can Inner Diameter (mm),LH1T-426,2759,2024-02-06 22:50:00,20.545,20.54125,20.51737,20.58576
Can Inner Diameter (mm),LH1T-427,2760,2024-02-06 22:59:01,20.545,20.54143,20.51295,20.59956
Can Outer Diameter (mm),LH1T-427,2760,2024-02-06 22:59:01,21.014,21.01202,20.98717,21.07105
