metric,sn,scan_id,scan_processed_date,mean,median,min,max
Anode Overhang (All) (mm),LH1T-162,2495,2024-02-04 21:45:12,0.581,0.57494,0.42640,0.73873
Anode Overhang (Top) (mm),LH1T-162,2495,2024-02-04 21:45:12,0.570,0.60702,0.42640,0.72235
Anode Overhang (Bottom) (mm),LH1T-162,2495,2024-02-04 21:45:12,0.591,0.57423,0.42672,0.73873
Anode Overhang (All) (mm),LH1T-163,2496,2024-02-04 21:54:22,0.542,0.54219,0.44280,0.65784
Anode Overhang (Top) (mm),LH1T-163,2496,2024-02-04 21:54:22,0.552,0.55760,0.44310,0.65682
Anode Overhang (Bottom) (mm),LH1T-163,2496,2024-02-04 21:54:22,0.532,0.54120,0.44280,0.65784
Anode Overhang (All) (mm),LH1T-164,2497,2024-02-04 22:03:39,0.567,0.57400,0.40895,0.72328
Anode Overhang (Top) (mm),LH1T-164,2497,2024-02-04 22:03:39,0.535,0.52582,0.40895,0.72179
Anode Overhang (Bottom) (mm),LH1T-164,2497,2024-02-04 22:03:39,0.599,0.60702,0.41033,0.72328
Anode Overhang (All) (mm),LH1T-165,2498,2024-02-04 22:12:54,0.554,0.54219,0.45791,0.64044
Anode Overhang (Top) (mm),LH1T-165,2498,2024-02-04 22:12:54,0.523,0.51261,0.45791,0.64044
Anode Overhang (Bottom) (mm),LH1T-165,2498,2024-02-04 22:12:54,0.585,0.59063,0.45949,0.64044
Anode Overhang (All) (mm),LH1T-166,2499,2024-02-04 22:22:09,0.560,0.57400,0.32800,0.80510
Anode Overhang (Top) (mm),LH1T-166,2499,2024-02-04 22:22:09,0.509,0.54145,0.32800,0.72235
Anode Overhang (Bottom) (mm),LH1T-166,2499,2024-02-04 22:22:09,0.611,0.59063,0.41033,0.80510
Anode Overhang (All) (mm),LH1T-167,2500,2024-02-04 22:31:26,0.557,0.55784,0.29520,0.84041
Anode Overhang (Top) (mm),LH1T-167,2500,2024-02-04 22:31:26,0.521,0.55760,0.29520,0.77097
Anode Overhang (Bottom) (mm),LH1T-167,2500,2024-02-04 22:31:26,0.594,0.57400,0.39360,0.84041
Anode Overhang (All) (mm),LH1T-168,2501,2024-02-04 22:40:43,0.563,0.55784,0.34382,0.78737
Anode Overhang (Top) (mm),LH1T-168,2501,2024-02-04 22:40:43,0.516,0.52480,0.34382,0.72179
Anode Overhang (Bottom) (mm),LH1T-168,2501,2024-02-04 22:40:43,0.610,0.60702,0.42672,0.78737
Anode Overhang (All) (mm),LH1T-169,2502,2024-02-04 22:50:00,0.558,0.55784,0.29520,0.82147
Anode Overhang (Top) (mm),LH1T-169,2502,2024-02-04 22:50:00,0.508,0.54145,0.29520,0.73873
Anode Overhang (Bottom) (mm),LH1T-169,2502,2024-02-04 22:50:00,0.609,0.57494,0.41000,0.82147
Anode Overhang (All) (mm),LH1T-170,2503,2024-02-04 22:59:18,0.566,0.57400,0.44280,0.69366
Anode Overhang (Top) (mm),LH1T-170,2503,2024-02-04 22:59:18,0.567,0.57400,0.44280,0.69366
Anode Overhang (Bottom) (mm),LH1T-170,2503,2024-02-04 22:59:18,0.565,0.57400,0.44280,0.68958
Anode Overhang (All) (mm),LH1T-171,2504,2024-02-04 23:08:32,0.557,0.57423,0.36660,0.73873
Anode Overhang (Top) (mm),LH1T-171,2504,2024-02-04 23:08:32,0.537,0.57610,0.36660,0.72235
Anode Overhang (Bottom) (mm),LH1T-171,2504,2024-02-04 23:08:32,0.577,0.56491,0.41033,0.73873
Anode Overhang (All) (mm),LH1T-172,2505,2024-02-04 23:17:49,0.568,0.57423,0.47560,0.66111
Anode Overhang (Top) (mm),LH1T-172,2505,2024-02-04 23:17:49,0.573,0.57494,0.47588,0.65682
Anode Overhang (Bottom) (mm),LH1T-172,2505,2024-02-04 23:17:49,0.563,0.57400,0.47560,0.66111
Anode Overhang (All) (mm),LH1T-173,2506,2024-02-04 23:27:03,0.585,0.59063,0.47560,0.70520
Anode Overhang (Top) (mm),LH1T-173,2506,2024-02-04 23:27:03,0.597,0.60680,0.49227,0.70520
Anode Overhang (Bottom) (mm),LH1T-173,2506,2024-02-04 23:27:03,0.572,0.57423,0.47560,0.69055
Anode Overhang (All) (mm),LH1T-174,2507,2024-02-04 23:36:22,0.552,0.54738,0.32800,0.78788
Anode Overhang (Top) (mm),LH1T-174,2507,2024-02-04 23:36:22,0.604,0.59063,0.47560,0.78788
Anode Overhang (Bottom) (mm),LH1T-174,2507,2024-02-04 23:36:22,0.500,0.50946,0.32800,0.65784
Anode Overhang (All) (mm),LH1T-175,2508,2024-02-04 23:45:37,0.561,0.55784,0.37635,0.73873
Anode Overhang (Top) (mm),LH1T-175,2508,2024-02-04 23:45:37,0.529,0.54120,0.37635,0.73800
Anode Overhang (Bottom) (mm),LH1T-175,2508,2024-02-04 23:45:37,0.594,0.59040,0.41033,0.73873
Anode Overhang (All) (mm),LH1T-176,2509,2024-02-04 23:54:55,0.562,0.55784,0.34440,0.78737
Anode Overhang (Top) (mm),LH1T-176,2509,2024-02-04 23:54:55,0.516,0.52480,0.34440,0.77097
Anode Overhang (Bottom) (mm),LH1T-176,2509,2024-02-04 23:54:55,0.607,0.60680,0.39394,0.78737
Anode Overhang (All) (mm),LH1T-177,2510,2024-02-05 00:04:13,0.565,0.57400,0.39394,0.73067
Anode Overhang (Top) (mm),LH1T-177,2510,2024-02-05 00:04:13,0.550,0.54145,0.39394,0.73067
Anode Overhang (Bottom) (mm),LH1T-177,2510,2024-02-05 00:04:13,0.579,0.59097,0.39394,0.72179
Anode Overhang (All) (mm),LH1T-178,2511,2024-02-05 00:13:29,0.552,0.55784,0.42640,0.67320
Anode Overhang (Top) (mm),LH1T-178,2511,2024-02-05 00:13:29,0.509,0.49227,0.42640,0.64044
Anode Overhang (Bottom) (mm),LH1T-178,2511,2024-02-05 00:13:29,0.596,0.60702,0.44310,0.67320
Anode Overhang (All) (mm),LH1T-179,2512,2024-02-05 00:22:45,0.555,0.55856,0.44280,0.67320
Anode Overhang (Top) (mm),LH1T-179,2512,2024-02-05 00:22:45,0.556,0.55856,0.46962,0.67320
Anode Overhang (Bottom) (mm),LH1T-179,2512,2024-02-05 00:22:45,0.554,0.55856,0.44280,0.66899
Anode Overhang (All) (mm),LH1T-180,2513,2024-02-05 00:32:49,0.566,0.57400,0.44168,0.69055
Anode Overhang (Top) (mm),LH1T-180,2513,2024-02-05 00:32:49,0.554,0.55760,0.44168,0.69055
Anode Overhang (Bottom) (mm),LH1T-180,2513,2024-02-05 00:32:49,0.579,0.59063,0.44280,0.68958
Anode Overhang (All) (mm),LH1T-181,2514,2024-02-05 00:42:05,0.571,0.57400,0.45920,0.69055
Anode Overhang (Top) (mm),LH1T-181,2514,2024-02-05 00:42:05,0.563,0.55760,0.45920,0.69055
Anode Overhang (Bottom) (mm),LH1T-181,2514,2024-02-05 00:42:05,0.579,0.59063,0.45920,0.68958
Anode Overhang (All) (mm),LH1T-182,2515,2024-02-05 00:51:16,0.562,0.55977,0.31332,0.80510
Anode Overhang (Top) (mm),LH1T-182,2515,2024-02-05 00:51:16,0.631,0.59607,0.52710,0.80510
Anode Overhang (Bottom) (mm),LH1T-182,2515,2024-02-05 00:51:16,0.493,0.52506,0.31332,0.61034
Anode Overhang (All) (mm),LH1T-183,2516,2024-02-05 01:00:34,0.554,0.55760,0.36117,0.73873
Anode Overhang (Top) (mm),LH1T-183,2516,2024-02-05 01:00:34,0.526,0.52888,0.36117,0.72235
Anode Overhang (Bottom) (mm),LH1T-183,2516,2024-02-05 01:00:34,0.581,0.57423,0.39360,0.73873
Anode Overhang (All) (mm),LH1T-184,2517,2024-02-05 01:09:50,0.553,0.55760,0.47317,0.63686
Anode Overhang (Top) (mm),LH1T-184,2517,2024-02-05 01:09:50,0.535,0.52582,0.47317,0.62406
Anode Overhang (Bottom) (mm),LH1T-184,2517,2024-02-05 01:09:50,0.572,0.57400,0.49227,0.63686
Anode Overhang (All) (mm),LH1T-185,2518,2024-02-05 01:19:08,0.564,0.57423,0.40895,0.70824
Anode Overhang (Top) (mm),LH1T-185,2518,2024-02-05 01:19:08,0.543,0.54145,0.40895,0.70596
Anode Overhang (Bottom) (mm),LH1T-185,2518,2024-02-05 01:19:08,0.586,0.59063,0.42672,0.70824
Anode Overhang (All) (mm),LH1T-186,2519,2024-02-05 01:28:25,0.574,0.57423,0.45657,0.68958
Anode Overhang (Top) (mm),LH1T-186,2519,2024-02-05 01:28:25,0.532,0.54120,0.45657,0.63981
Anode Overhang (Bottom) (mm),LH1T-186,2519,2024-02-05 01:28:25,0.615,0.62342,0.47588,0.68958
Anode Overhang (All) (mm),LH1T-187,2520,2024-02-05 01:37:45,0.551,0.55760,0.39394,0.70596
Anode Overhang (Top) (mm),LH1T-187,2520,2024-02-05 01:37:45,0.574,0.55784,0.45949,0.70596
Anode Overhang (Bottom) (mm),LH1T-187,2520,2024-02-05 01:37:45,0.529,0.55760,0.39394,0.64296
Anode Overhang (All) (mm),LH1T-188,2521,2024-02-05 01:46:59,0.572,0.57494,0.40895,0.72328
Anode Overhang (Top) (mm),LH1T-188,2521,2024-02-05 01:46:59,0.535,0.55784,0.40895,0.72235
Anode Overhang (Bottom) (mm),LH1T-188,2521,2024-02-05 01:46:59,0.608,0.60702,0.42672,0.72328
Anode Overhang (All) (mm),LH1T-189,2522,2024-02-05 01:56:19,0.583,0.57423,0.50840,0.67260
Anode Overhang (Top) (mm),LH1T-189,2522,2024-02-05 01:56:19,0.592,0.60680,0.50840,0.67240
Anode Overhang (Bottom) (mm),LH1T-189,2522,2024-02-05 01:56:19,0.574,0.55784,0.50840,0.67260
Anode Overhang (All) (mm),LH1T-190,2523,2024-02-05 02:05:35,0.560,0.57423,0.32800,0.80427
Anode Overhang (Top) (mm),LH1T-190,2523,2024-02-05 02:05:35,0.531,0.57400,0.32800,0.77097
Anode Overhang (Bottom) (mm),LH1T-190,2523,2024-02-05 02:05:35,0.591,0.57423,0.41000,0.80427
Anode Overhang (All) (mm),LH1T-191,2524,2024-02-05 02:14:54,0.557,0.55784,0.45920,0.65927
Anode Overhang (Top) (mm),LH1T-191,2524,2024-02-05 02:14:54,0.528,0.52506,0.45920,0.62406
Anode Overhang (Bottom) (mm),LH1T-191,2524,2024-02-05 02:14:54,0.586,0.59063,0.47560,0.65927
Anode Overhang (All) (mm),LH1T-192,2525,2024-02-05 02:24:06,0.550,0.54219,0.45744,0.64982
Anode Overhang (Top) (mm),LH1T-192,2525,2024-02-05 02:24:06,0.523,0.52480,0.45744,0.60769
Anode Overhang (Bottom) (mm),LH1T-192,2525,2024-02-05 02:24:06,0.578,0.57610,0.49227,0.64982
Anode Overhang (All) (mm),LH1T-193,2526,2024-02-05 02:33:25,0.551,0.54738,0.37720,0.73873
Anode Overhang (Top) (mm),LH1T-193,2526,2024-02-05 02:33:25,0.506,0.51497,0.37720,0.65620
Anode Overhang (Bottom) (mm),LH1T-193,2526,2024-02-05 02:33:25,0.596,0.59607,0.46646,0.73873
Anode Overhang (All) (mm),LH1T-194,2527,2024-02-05 02:42:44,0.546,0.55784,0.39360,0.70596
Anode Overhang (Top) (mm),LH1T-194,2527,2024-02-05 02:42:44,0.536,0.52582,0.42640,0.70596
Anode Overhang (Bottom) (mm),LH1T-194,2527,2024-02-05 02:42:44,0.556,0.57494,0.39360,0.68958
Anode Overhang (All) (mm),LH1T-195,2528,2024-02-05 02:52:01,0.582,0.59040,0.36080,0.82262
Anode Overhang (Top) (mm),LH1T-195,2528,2024-02-05 02:52:01,0.560,0.59063,0.36080,0.75458
Anode Overhang (Bottom) (mm),LH1T-195,2528,2024-02-05 02:52:01,0.605,0.57423,0.37720,0.82262
Anode Overhang (All) (mm),LH1T-196,2529,2024-02-05 03:01:11,0.564,0.57423,0.37720,0.75511
Anode Overhang (Top) (mm),LH1T-196,2529,2024-02-05 03:01:11,0.531,0.55784,0.37720,0.70539
Anode Overhang (Bottom) (mm),LH1T-196,2529,2024-02-05 03:01:11,0.597,0.59063,0.42640,0.75511
Anode Overhang (All) (mm),LH1T-197,2530,2024-02-05 03:10:14,0.556,0.55784,0.42640,0.67320
Anode Overhang (Top) (mm),LH1T-197,2530,2024-02-05 03:10:14,0.510,0.50866,0.42640,0.60702
Anode Overhang (Bottom) (mm),LH1T-197,2530,2024-02-05 03:10:14,0.602,0.62320,0.44280,0.67320
Anode Overhang (All) (mm),LH1T-198,2531,2024-02-05 03:19:23,0.544,0.54145,0.36080,0.72235
Anode Overhang (Top) (mm),LH1T-198,2531,2024-02-05 03:19:23,0.481,0.46183,0.36080,0.67320
Anode Overhang (Bottom) (mm),LH1T-198,2531,2024-02-05 03:19:23,0.608,0.62406,0.42672,0.72235
Anode Overhang (All) (mm),LH1T-199,2532,2024-02-05 03:28:31,0.552,0.55760,0.46305,0.64044
Anode Overhang (Top) (mm),LH1T-199,2532,2024-02-05 03:28:31,0.529,0.52506,0.46305,0.60879
Anode Overhang (Bottom) (mm),LH1T-199,2532,2024-02-05 03:28:31,0.574,0.57423,0.47588,0.64044
Anode Overhang (All) (mm),LH1T-200,2533,2024-02-05 03:37:46,0.557,0.55856,0.39360,0.72235
Anode Overhang (Top) (mm),LH1T-200,2533,2024-02-05 03:37:46,0.533,0.52888,0.39360,0.70520
Anode Overhang (Bottom) (mm),LH1T-200,2533,2024-02-05 03:37:46,0.580,0.58237,0.41000,0.72235
Anode Overhang (All) (mm),LH1T-201,2534,2024-02-05 03:47:00,0.562,0.55760,0.44280,0.68958
Anode Overhang (Top) (mm),LH1T-201,2534,2024-02-05 03:47:00,0.578,0.57983,0.44310,0.67260
Anode Overhang (Bottom) (mm),LH1T-201,2534,2024-02-05 03:47:00,0.545,0.52710,0.44280,0.68958
Anode Overhang (All) (mm),LH1T-202,2535,2024-02-05 03:56:10,0.557,0.55760,0.41033,0.70995
Anode Overhang (Top) (mm),LH1T-202,2535,2024-02-05 03:56:10,0.549,0.53721,0.44401,0.70995
Anode Overhang (Bottom) (mm),LH1T-202,2535,2024-02-05 03:56:10,0.564,0.57494,0.41033,0.70596
Anode Overhang (All) (mm),LH1T-203,2536,2024-02-05 04:05:20,0.559,0.55760,0.42640,0.70691
Anode Overhang (Top) (mm),LH1T-203,2536,2024-02-05 04:05:20,0.558,0.55784,0.42766,0.68841
Anode Overhang (Bottom) (mm),LH1T-203,2536,2024-02-05 04:05:20,0.560,0.54516,0.42640,0.70691
Anode Overhang (All) (mm),LH1T-204,2537,2024-02-05 04:14:30,0.565,0.55784,0.36080,0.77150
Anode Overhang (Top) (mm),LH1T-204,2537,2024-02-05 04:14:30,0.606,0.61232,0.45920,0.75511
Anode Overhang (Bottom) (mm),LH1T-204,2537,2024-02-05 04:14:30,0.524,0.52582,0.36080,0.77150
Anode Overhang (All) (mm),LH1T-205,2538,2024-02-05 04:23:47,0.554,0.55784,0.42640,0.68900
Anode Overhang (Top) (mm),LH1T-205,2538,2024-02-05 04:23:47,0.508,0.50866,0.42640,0.58537
Anode Overhang (Bottom) (mm),LH1T-205,2538,2024-02-05 04:23:47,0.600,0.59131,0.50866,0.68900
Anode Overhang (All) (mm),LH1T-206,2539,2024-02-05 04:33:03,0.558,0.55760,0.47588,0.64296
Anode Overhang (Top) (mm),LH1T-206,2539,2024-02-05 04:33:03,0.565,0.55856,0.47588,0.63686
Anode Overhang (Bottom) (mm),LH1T-206,2539,2024-02-05 04:33:03,0.552,0.54145,0.47588,0.64296
Anode Overhang (All) (mm),LH1T-207,2540,2024-02-05 04:42:19,0.558,0.54738,0.41000,0.70596
Anode Overhang (Top) (mm),LH1T-207,2540,2024-02-05 04:42:19,0.583,0.57423,0.47560,0.70596
Anode Overhang (Bottom) (mm),LH1T-207,2540,2024-02-05 04:42:19,0.531,0.54145,0.41000,0.70596
Anode Overhang (All) (mm),LH1T-208,2541,2024-02-05 04:51:31,0.564,0.55856,0.44552,0.67738
Anode Overhang (Top) (mm),LH1T-208,2541,2024-02-05 04:51:31,0.550,0.55856,0.44552,0.63981
Anode Overhang (Bottom) (mm),LH1T-208,2541,2024-02-05 04:51:31,0.577,0.55856,0.47588,0.67738
Anode Overhang (All) (mm),LH1T-209,2542,2024-02-05 05:00:40,0.565,0.56622,0.39360,0.74254
Anode Overhang (Top) (mm),LH1T-209,2542,2024-02-05 05:00:40,0.596,0.57983,0.45920,0.73873
Anode Overhang (Bottom) (mm),LH1T-209,2542,2024-02-05 05:00:40,0.534,0.55784,0.39360,0.74254
Anode Overhang (All) (mm),LH1T-210,2543,2024-02-05 05:09:58,0.555,0.55784,0.44280,0.67260
Anode Overhang (Top) (mm),LH1T-210,2543,2024-02-05 05:09:58,0.556,0.55856,0.45033,0.67260
Anode Overhang (Bottom) (mm),LH1T-210,2543,2024-02-05 05:09:58,0.553,0.55007,0.44280,0.65641
Anode Overhang (All) (mm),LH1T-211,2544,2024-02-05 05:19:14,0.563,0.56360,0.45920,0.67260
Anode Overhang (Top) (mm),LH1T-211,2544,2024-02-05 05:19:14,0.574,0.57774,0.45920,0.65682
Anode Overhang (Bottom) (mm),LH1T-211,2544,2024-02-05 05:19:14,0.551,0.55784,0.45920,0.67260
Anode Overhang (All) (mm),LH1T-212,2545,2024-02-05 05:28:27,0.564,0.55856,0.41000,0.73818
Anode Overhang (Top) (mm),LH1T-212,2545,2024-02-05 05:28:27,0.578,0.57774,0.42640,0.70596
Anode Overhang (Bottom) (mm),LH1T-212,2545,2024-02-05 05:28:27,0.549,0.54219,0.41000,0.73818
Anode Overhang (All) (mm),LH1T-213,2546,2024-02-05 05:37:39,0.564,0.57423,0.39360,0.72235
Anode Overhang (Top) (mm),LH1T-213,2546,2024-02-05 05:37:39,0.594,0.60680,0.44310,0.72235
Anode Overhang (Bottom) (mm),LH1T-213,2546,2024-02-05 05:37:39,0.534,0.52888,0.39360,0.72179
Anode Overhang (All) (mm),LH1T-214,2547,2024-02-05 05:46:47,0.565,0.57423,0.34479,0.77237
Anode Overhang (Top) (mm),LH1T-214,2547,2024-02-05 05:46:47,0.603,0.59854,0.44310,0.77097
Anode Overhang (Bottom) (mm),LH1T-214,2547,2024-02-05 05:46:47,0.527,0.53117,0.34479,0.77237
Anode Overhang (All) (mm),LH1T-215,2548,2024-02-05 05:56:00,0.566,0.56360,0.41000,0.72235
Anode Overhang (Top) (mm),LH1T-215,2548,2024-02-05 05:56:00,0.610,0.61232,0.47588,0.72235
Anode Overhang (Bottom) (mm),LH1T-215,2548,2024-02-05 05:56:00,0.522,0.52710,0.41000,0.72235
Anode Overhang (All) (mm),LH1T-216,2549,2024-02-05 06:05:11,0.562,0.56360,0.41000,0.72235
Anode Overhang (Top) (mm),LH1T-216,2549,2024-02-05 06:05:11,0.583,0.57983,0.45920,0.72235
Anode Overhang (Bottom) (mm),LH1T-216,2549,2024-02-05 06:05:11,0.540,0.54738,0.41000,0.72235
Anode Overhang (All) (mm),LH1T-217,2550,2024-02-05 06:14:29,0.571,0.57423,0.44280,0.68958
Anode Overhang (Top) (mm),LH1T-217,2550,2024-02-05 06:14:29,0.604,0.60702,0.50866,0.68958
Anode Overhang (Bottom) (mm),LH1T-217,2550,2024-02-05 06:14:29,0.538,0.53117,0.44280,0.68900
Anode Overhang (All) (mm),LH1T-218,2551,2024-02-05 06:23:46,0.566,0.56360,0.39360,0.73873
Anode Overhang (Top) (mm),LH1T-218,2551,2024-02-05 06:23:46,0.617,0.62082,0.49200,0.73873
Anode Overhang (Bottom) (mm),LH1T-218,2551,2024-02-05 06:23:46,0.516,0.52888,0.39360,0.72160
Anode Overhang (All) (mm),LH1T-219,2552,2024-02-05 08:55:50,0.563,0.56145,0.44280,0.68958
Anode Overhang (Top) (mm),LH1T-219,2552,2024-02-05 08:55:50,0.589,0.59063,0.47560,0.68958
Anode Overhang (Bottom) (mm),LH1T-219,2552,2024-02-05 08:55:50,0.536,0.53117,0.44280,0.68900
Anode Overhang (All) (mm),LH1T-220,2553,2024-02-05 07:04:40,0.552,0.55784,0.39360,0.72235
Anode Overhang (Top) (mm),LH1T-220,2553,2024-02-05 07:04:40,0.568,0.57552,0.39360,0.68900
Anode Overhang (Bottom) (mm),LH1T-220,2553,2024-02-05 07:04:40,0.536,0.54145,0.41033,0.72235
Anode Overhang (All) (mm),LH1T-221,2554,2024-02-05 07:13:52,0.555,0.55784,0.26240,0.86982
Anode Overhang (Top) (mm),LH1T-221,2554,2024-02-05 07:13:52,0.635,0.62857,0.45920,0.86982
Anode Overhang (Bottom) (mm),LH1T-221,2554,2024-02-05 07:13:52,0.479,0.50507,0.26240,0.67320
Anode Overhang (All) (mm),LH1T-222,2555,2024-02-05 07:23:02,0.558,0.55856,0.41000,0.70596
Anode Overhang (Top) (mm),LH1T-222,2555,2024-02-05 07:23:02,0.559,0.57423,0.41812,0.70596
Anode Overhang (Bottom) (mm),LH1T-222,2555,2024-02-05 07:23:02,0.557,0.54738,0.41000,0.67260
Anode Overhang (All) (mm),LH1T-223,2556,2024-02-05 07:32:12,0.562,0.56622,0.39360,0.72328
Anode Overhang (Top) (mm),LH1T-223,2556,2024-02-05 07:32:12,0.575,0.57423,0.41131,0.72328
Anode Overhang (Bottom) (mm),LH1T-223,2556,2024-02-05 07:32:12,0.549,0.55688,0.39360,0.72235
Anode Overhang (All) (mm),LH1T-224,2557,2024-02-05 07:41:27,0.566,0.57400,0.36080,0.78874
Anode Overhang (Top) (mm),LH1T-224,2557,2024-02-05 07:41:27,0.589,0.57774,0.42640,0.75458
Anode Overhang (Bottom) (mm),LH1T-224,2557,2024-02-05 07:41:27,0.543,0.56360,0.36080,0.78874
Anode Overhang (All) (mm),LH1T-225,2558,2024-02-05 07:50:46,0.563,0.56360,0.41000,0.72235
Anode Overhang (Top) (mm),LH1T-225,2558,2024-02-05 07:50:46,0.536,0.52888,0.41033,0.68900
Anode Overhang (Bottom) (mm),LH1T-225,2558,2024-02-05 07:50:46,0.590,0.59040,0.41000,0.72235
Anode Overhang (All) (mm),LH1T-226,2559,2024-02-05 08:00:02,0.560,0.55784,0.29520,0.82066
Anode Overhang (Top) (mm),LH1T-226,2559,2024-02-05 08:00:02,0.602,0.60702,0.41000,0.82066
Anode Overhang (Bottom) (mm),LH1T-226,2559,2024-02-05 08:00:02,0.517,0.52582,0.29520,0.67956
Anode Overhang (All) (mm),LH1T-227,2560,2024-02-05 08:09:18,0.563,0.55856,0.41000,0.72179
Anode Overhang (Top) (mm),LH1T-227,2560,2024-02-05 08:09:18,0.591,0.58237,0.45920,0.72179
Anode Overhang (Bottom) (mm),LH1T-227,2560,2024-02-05 08:09:18,0.535,0.52888,0.41000,0.72179
Anode Overhang (All) (mm),LH1T-228,2561,2024-02-05 08:18:36,0.559,0.56360,0.41033,0.72328
Anode Overhang (Top) (mm),LH1T-228,2561,2024-02-05 08:18:36,0.541,0.52506,0.42640,0.70691
Anode Overhang (Bottom) (mm),LH1T-228,2561,2024-02-05 08:18:36,0.577,0.57983,0.41033,0.72328
Anode Overhang (All) (mm),LH1T-229,2562,2024-02-05 08:27:56,0.558,0.55784,0.27880,0.83656
Anode Overhang (Top) (mm),LH1T-229,2562,2024-02-05 08:27:56,0.602,0.59245,0.45949,0.83656
Anode Overhang (Bottom) (mm),LH1T-229,2562,2024-02-05 08:27:56,0.513,0.53117,0.27880,0.65784
Anode Overhang (All) (mm),LH1T-230,2563,2024-02-05 08:37:10,0.567,0.57260,0.39360,0.72235
Anode Overhang (Top) (mm),LH1T-230,2563,2024-02-05 08:37:10,0.589,0.58237,0.41033,0.72235
Anode Overhang (Bottom) (mm),LH1T-230,2563,2024-02-05 08:37:10,0.545,0.55007,0.39360,0.72179
Anode Overhang (All) (mm),LH1T-231,2564,2024-02-05 09:19:13,0.565,0.55977,0.39360,0.73964
Anode Overhang (Top) (mm),LH1T-231,2564,2024-02-05 09:19:13,0.596,0.59607,0.47560,0.73873
Anode Overhang (Bottom) (mm),LH1T-231,2564,2024-02-05 09:19:13,0.534,0.53757,0.39360,0.73964
Anode Overhang (All) (mm),LH1T-232,2565,2024-02-05 09:28:24,0.567,0.57400,0.41000,0.72458
Anode Overhang (Top) (mm),LH1T-232,2565,2024-02-05 09:28:24,0.606,0.60680,0.44158,0.72458
Anode Overhang (Bottom) (mm),LH1T-232,2565,2024-02-05 09:28:24,0.529,0.52710,0.41000,0.72179
Anode Overhang (All) (mm),LH1T-233,2566,2024-02-05 09:37:35,0.567,0.55856,0.45920,0.67420
Anode Overhang (Top) (mm),LH1T-233,2566,2024-02-05 09:37:35,0.592,0.59854,0.50840,0.67420
Anode Overhang (Bottom) (mm),LH1T-233,2566,2024-02-05 09:37:35,0.541,0.52888,0.45920,0.67420
Anode Overhang (All) (mm),LH1T-234,2567,2024-02-05 09:49:06,0.563,0.55784,0.37720,0.75511
Anode Overhang (Top) (mm),LH1T-234,2567,2024-02-05 09:49:06,0.594,0.59063,0.44280,0.75511
Anode Overhang (Bottom) (mm),LH1T-234,2567,2024-02-05 09:49:06,0.532,0.52582,0.37720,0.72179
Anode Overhang (All) (mm),LH1T-235,2568,2024-02-05 16:12:42,0.567,0.55856,0.45920,0.69366
Anode Overhang (Top) (mm),LH1T-235,2568,2024-02-05 16:12:42,0.582,0.57983,0.49200,0.68880
Anode Overhang (Bottom) (mm),LH1T-235,2568,2024-02-05 16:12:42,0.551,0.54516,0.45920,0.69366
Anode Overhang (All) (mm),LH1T-236,2569,2024-02-05 10:45:36,0.567,0.57400,0.37720,0.75458
Anode Overhang (Top) (mm),LH1T-236,2569,2024-02-05 10:45:36,0.611,0.61232,0.42766,0.75458
Anode Overhang (Bottom) (mm),LH1T-236,2569,2024-02-05 10:45:36,0.522,0.51784,0.37720,0.72235
Anode Overhang (All) (mm),LH1T-237,2570,2024-02-05 10:54:47,0.565,0.55856,0.44310,0.68958
Anode Overhang (Top) (mm),LH1T-237,2570,2024-02-05 10:54:47,0.551,0.55856,0.44310,0.64044
Anode Overhang (Bottom) (mm),LH1T-237,2570,2024-02-05 10:54:47,0.578,0.56145,0.44310,0.68958
Anode Overhang (All) (mm),LH1T-238,2571,2024-02-05 11:04:04,0.571,0.56360,0.39360,0.75600
Anode Overhang (Top) (mm),LH1T-238,2571,2024-02-05 11:04:04,0.611,0.62342,0.47588,0.73964
Anode Overhang (Bottom) (mm),LH1T-238,2571,2024-02-05 11:04:04,0.531,0.52888,0.39360,0.75600
Anode Overhang (All) (mm),LH1T-239,2572,2024-02-05 11:13:22,0.564,0.57400,0.42672,0.71203
Anode Overhang (Top) (mm),LH1T-239,2572,2024-02-05 11:13:22,0.528,0.51261,0.42672,0.67260
Anode Overhang (Bottom) (mm),LH1T-239,2572,2024-02-05 11:13:22,0.603,0.60702,0.47560,0.71203
Anode Overhang (All) (mm),LH1T-240,2573,2024-02-05 11:22:40,0.573,0.57400,0.45920,0.70539
Anode Overhang (Top) (mm),LH1T-240,2573,2024-02-05 11:22:40,0.593,0.59131,0.45920,0.70539
Anode Overhang (Bottom) (mm),LH1T-240,2573,2024-02-05 11:22:40,0.553,0.54219,0.45920,0.70539
Anode Overhang (All) (mm),LH1T-241,2574,2024-02-05 11:31:55,0.565,0.56622,0.44280,0.69055
Anode Overhang (Top) (mm),LH1T-241,2574,2024-02-05 11:31:55,0.519,0.51078,0.44280,0.63960
Anode Overhang (Bottom) (mm),LH1T-241,2574,2024-02-05 11:31:55,0.614,0.62320,0.50840,0.69055
Anode Overhang (All) (mm),LH1T-242,2575,2024-02-05 11:41:11,0.561,0.55784,0.39360,0.73873
Anode Overhang (Top) (mm),LH1T-242,2575,2024-02-05 11:41:11,0.577,0.57774,0.42640,0.72179
Anode Overhang (Bottom) (mm),LH1T-242,2575,2024-02-05 11:41:11,0.545,0.53117,0.39360,0.73873
