metric,sn,scan_id,scan_processed_date,mean,median,min,max
Core Circularity (Dmin/Dmax) (%),LH1T-262,2595,2024-02-05 14:48:33,92.078,92.03722,91.59897,92.63644
Core Concentricity (mm),LH1T-262,2595,2024-02-05 14:48:33,0.154,0.14865,0.09704,0.21122
Core Effective Diameter (mm),LH1T-262,2595,2024-02-05 14:48:33,4.006,4.00695,3.99391,4.01489
Core Area (mm²),LH1T-263,2596,2024-02-05 14:57:49,12.506,12.51390,12.41345,12.60024
Core Circularity (MCC) (%),LH1T-263,2596,2024-02-05 14:57:49,82.625,82.85780,79.46927,84.84362
Core Circularity (Dmin/Dmax) (%),LH1T-263,2596,2024-02-05 14:57:49,90.522,90.43980,89.34953,92.36787
Core Effective Diameter (mm),LH1T-263,2596,2024-02-05 14:57:49,3.990,3.99160,3.97531,4.00522
Core Concentricity (mm),LH1T-263,2596,2024-02-05 14:57:49,0.125,0.12358,0.01882,0.24688
Core Area (mm²),LH1T-264,2597,2024-02-05 15:07:15,12.584,12.59768,12.50556,12.63641
Core Circularity (MCC) (%),LH1T-264,2597,2024-02-05 15:07:15,83.459,83.57135,82.47997,85.11215
Core Circularity (Dmin/Dmax) (%),LH1T-264,2597,2024-02-05 15:07:15,91.539,91.48656,91.09456,92.03799
Core Effective Diameter (mm),LH1T-264,2597,2024-02-05 15:07:15,4.003,4.00495,3.99043,4.01142
Core Concentricity (mm),LH1T-264,2597,2024-02-05 15:07:15,0.163,0.16126,0.14222,0.18283
Core Area (mm²),LH1T-265,2598,2024-02-05 15:16:39,12.548,12.56097,12.44451,12.67192
Core Circularity (MCC) (%),LH1T-265,2598,2024-02-05 15:16:39,83.244,83.24377,82.31031,84.37776
Core Circularity (Dmin/Dmax) (%),LH1T-265,2598,2024-02-05 15:16:39,91.961,92.13749,91.07763,92.58495
Core Concentricity (mm),LH1T-265,2598,2024-02-05 15:16:39,0.178,0.16985,0.14217,0.21971
Core Effective Diameter (mm),LH1T-265,2598,2024-02-05 15:16:39,3.997,3.99970,3.98074,4.01697
Core Area (mm²),LH1T-266,2599,2024-02-05 15:25:58,12.506,12.50893,12.43752,12.62391
Core Circularity (MCC) (%),LH1T-266,2599,2024-02-05 15:25:58,82.964,83.07491,81.88436,83.81425
Core Circularity (Dmin/Dmax) (%),LH1T-266,2599,2024-02-05 15:25:58,90.099,90.15507,89.57758,90.77644
Core Effective Diameter (mm),LH1T-266,2599,2024-02-05 15:25:58,3.990,3.99101,3.97909,4.00927
Core Concentricity (mm),LH1T-266,2599,2024-02-05 15:25:58,0.141,0.14818,0.11403,0.17725
Core Area (mm²),LH1T-267,2600,2024-02-05 15:35:19,12.575,12.57630,12.52372,12.61611
Core Circularity (MCC) (%),LH1T-267,2600,2024-02-05 15:35:19,82.921,83.03905,81.80837,84.21366
Core Circularity (Dmin/Dmax) (%),LH1T-267,2600,2024-02-05 15:35:19,90.322,90.19117,89.32156,91.67184
Core Effective Diameter (mm),LH1T-267,2600,2024-02-05 15:35:19,4.002,4.00161,3.99382,4.00817
Core Concentricity (mm),LH1T-267,2600,2024-02-05 15:35:19,0.125,0.12880,0.10303,0.15617
Core Circularity (MCC) (%),LH1T-268,2601,2024-02-05 15:44:41,83.060,83.16053,81.57213,84.51880
Core Circularity (Dmin/Dmax) (%),LH1T-268,2601,2024-02-05 15:44:41,91.391,91.25206,90.36152,93.21800
Core Area (mm²),LH1T-268,2601,2024-02-05 15:44:41,12.600,12.60400,12.55115,12.64959
Core Concentricity (mm),LH1T-268,2601,2024-02-05 15:44:41,0.103,0.10085,0.08692,0.12771
Core Effective Diameter (mm),LH1T-268,2601,2024-02-05 15:44:41,4.005,4.00589,3.99731,4.01361
Core Area (mm²),LH1T-269,2602,2024-02-05 15:54:00,12.526,12.52789,12.45487,12.57496
Core Circularity (MCC) (%),LH1T-269,2602,2024-02-05 15:54:00,82.887,82.92229,81.49059,84.17674
Core Circularity (Dmin/Dmax) (%),LH1T-269,2602,2024-02-05 15:54:00,90.865,90.87029,90.17204,91.67600
Core Concentricity (mm),LH1T-269,2602,2024-02-05 15:54:00,0.117,0.12081,0.07350,0.18904
Core Effective Diameter (mm),LH1T-269,2602,2024-02-05 15:54:00,3.994,3.99438,3.98224,4.00143
Core Area (mm²),LH1T-270,2603,2024-02-05 16:03:24,12.575,12.57334,12.46051,12.69249
Core Circularity (MCC) (%),LH1T-270,2603,2024-02-05 16:03:24,82.730,82.75695,81.24165,84.45695
Core Circularity (Dmin/Dmax) (%),LH1T-270,2603,2024-02-05 16:03:24,92.191,92.19846,91.78521,92.87612
Core Effective Diameter (mm),LH1T-270,2603,2024-02-05 16:03:24,4.001,4.00092,3.98313,4.02000
Core Concentricity (mm),LH1T-270,2603,2024-02-05 16:03:24,0.126,0.13742,0.08787,0.17931
Core Area (mm²),LH1T-271,2604,2024-02-05 16:22:01,12.660,12.66304,12.57576,12.70527
Core Circularity (MCC) (%),LH1T-271,2604,2024-02-05 16:22:01,83.198,83.16480,81.99126,84.02100
Core Circularity (Dmin/Dmax) (%),LH1T-271,2604,2024-02-05 16:22:01,90.450,90.46363,89.89714,91.03547
Core Effective Diameter (mm),LH1T-271,2604,2024-02-05 16:22:01,4.015,4.01543,4.00140,4.02219
Core Concentricity (mm),LH1T-271,2604,2024-02-05 16:22:01,0.195,0.19136,0.15464,0.25626
Core Circularity (MCC) (%),LH1T-272,2605,2024-02-05 16:31:26,83.083,83.10767,80.61312,84.01033
Core Circularity (Dmin/Dmax) (%),LH1T-272,2605,2024-02-05 16:31:26,90.552,90.47864,89.81911,91.91227
Core Area (mm²),LH1T-272,2605,2024-02-05 16:31:26,12.618,12.62364,12.53367,12.71979
Core Effective Diameter (mm),LH1T-272,2605,2024-02-05 16:31:26,4.008,4.00884,3.99483,4.02454
Core Concentricity (mm),LH1T-272,2605,2024-02-05 16:31:26,0.155,0.14979,0.11819,0.20395
Core Area (mm²),LH1T-273,2606,2024-02-05 16:40:50,12.556,12.55398,12.51794,12.60118
Core Circularity (MCC) (%),LH1T-273,2606,2024-02-05 16:40:50,83.036,83.03511,81.95016,83.92450
Core Circularity (Dmin/Dmax) (%),LH1T-273,2606,2024-02-05 16:40:50,90.571,90.54524,89.77987,91.40819
Core Effective Diameter (mm),LH1T-273,2606,2024-02-05 16:40:50,3.998,3.99822,3.99264,4.00533
Core Concentricity (mm),LH1T-273,2606,2024-02-05 16:40:50,0.165,0.16596,0.15074,0.17868
Core Area (mm²),LH1T-274,2607,2024-02-05 16:50:09,12.569,12.57334,12.48512,12.62929
Core Circularity (MCC) (%),LH1T-274,2607,2024-02-05 16:50:09,83.262,83.32320,80.80316,85.05939
Core Circularity (Dmin/Dmax) (%),LH1T-274,2607,2024-02-05 16:50:09,90.730,90.60401,90.05372,91.81720
Core Concentricity (mm),LH1T-274,2607,2024-02-05 16:50:09,0.202,0.19973,0.15637,0.25949
Core Effective Diameter (mm),LH1T-274,2607,2024-02-05 16:50:09,4.000,4.00087,3.98670,4.01004
Core Area (mm²),LH1T-275,2608,2024-02-05 16:59:30,12.529,12.53986,12.42810,12.57563
Core Circularity (MCC) (%),LH1T-275,2608,2024-02-05 16:59:30,82.549,82.79788,80.35023,84.06969
Core Circularity (Dmin/Dmax) (%),LH1T-275,2608,2024-02-05 16:59:30,90.855,90.83082,90.30322,91.45646
Core Effective Diameter (mm),LH1T-275,2608,2024-02-05 16:59:30,3.994,3.99554,3.97768,4.00147
Core Concentricity (mm),LH1T-275,2608,2024-02-05 16:59:30,0.177,0.17578,0.09367,0.27222
Core Area (mm²),LH1T-276,2609,2024-02-05 17:08:56,12.663,12.66627,12.60575,12.70527
Core Circularity (MCC) (%),LH1T-276,2609,2024-02-05 17:08:56,83.174,83.12044,82.00030,84.35117
Core Circularity (Dmin/Dmax) (%),LH1T-276,2609,2024-02-05 17:08:56,90.686,90.57352,90.16355,91.53014
Core Effective Diameter (mm),LH1T-276,2609,2024-02-05 17:08:56,4.016,4.01610,4.00617,4.02215
Core Concentricity (mm),LH1T-276,2609,2024-02-05 17:08:56,0.152,0.14554,0.13166,0.18973
Core Area (mm²),LH1T-277,2610,2024-02-05 17:18:14,12.627,12.62834,12.54967,12.70285
Core Circularity (MCC) (%),LH1T-277,2610,2024-02-05 17:18:14,82.828,83.04832,79.53143,84.42194
Core Circularity (Dmin/Dmax) (%),LH1T-277,2610,2024-02-05 17:18:14,92.083,92.04244,91.49164,92.81772
Core Concentricity (mm),LH1T-277,2610,2024-02-05 17:18:14,0.201,0.19695,0.11430,0.29920
Core Effective Diameter (mm),LH1T-277,2610,2024-02-05 17:18:14,4.009,4.00996,3.99677,4.02122
Core Circularity (MCC) (%),LH1T-278,2611,2024-02-05 17:27:35,83.515,83.57572,82.45144,84.62686
Core Circularity (Dmin/Dmax) (%),LH1T-278,2611,2024-02-05 17:27:35,92.246,92.25944,91.60809,93.10511
Core Effective Diameter (mm),LH1T-278,2611,2024-02-05 17:27:35,4.006,4.00827,3.99032,4.01598
Core Area (mm²),LH1T-278,2611,2024-02-05 17:27:35,12.601,12.61664,12.50368,12.66452
Core Concentricity (mm),LH1T-278,2611,2024-02-05 17:27:35,0.160,0.16053,0.14124,0.17717
Core Area (mm²),LH1T-279,2612,2024-02-05 17:36:58,12.687,12.69666,12.58679,12.76982
Core Circularity (MCC) (%),LH1T-279,2612,2024-02-05 17:36:58,83.149,83.31831,82.00954,84.53548
Core Circularity (Dmin/Dmax) (%),LH1T-279,2612,2024-02-05 17:36:58,90.897,90.98233,90.11043,91.80131
Core Concentricity (mm),LH1T-279,2612,2024-02-05 17:36:58,0.096,0.10415,0.06795,0.12968
Core Effective Diameter (mm),LH1T-279,2612,2024-02-05 17:36:58,4.019,4.02092,4.00330,4.03245
Core Area (mm²),LH1T-280,2613,2024-02-05 17:46:12,12.563,12.56231,12.51511,12.63588
Core Circularity (MCC) (%),LH1T-280,2613,2024-02-05 17:46:12,83.207,83.23631,82.25899,84.26706
Core Circularity (Dmin/Dmax) (%),LH1T-280,2613,2024-02-05 17:46:12,91.638,91.62452,91.14107,92.74700
Core Effective Diameter (mm),LH1T-280,2613,2024-02-05 17:46:12,4.000,3.99958,3.99189,4.01137
Core Concentricity (mm),LH1T-280,2613,2024-02-05 17:46:12,0.128,0.13114,0.09985,0.17585
Core Area (mm²),LH1T-281,2614,2024-02-05 17:55:36,12.546,12.54954,12.48687,12.59970
Core Circularity (MCC) (%),LH1T-281,2614,2024-02-05 17:55:36,82.567,82.64331,81.27112,83.95536
Core Circularity (Dmin/Dmax) (%),LH1T-281,2614,2024-02-05 17:55:36,89.549,89.46764,89.13643,90.43961
Core Concentricity (mm),LH1T-281,2614,2024-02-05 17:55:36,0.122,0.11591,0.06975,0.19184
Core Effective Diameter (mm),LH1T-281,2614,2024-02-05 17:55:36,3.997,3.99784,3.98731,4.00549
Core Area (mm²),LH1T-282,2615,2024-02-05 18:04:54,12.514,12.53017,12.41627,12.58908
Core Circularity (MCC) (%),LH1T-282,2615,2024-02-05 18:04:54,83.101,83.46480,80.03985,84.55917
Core Circularity (Dmin/Dmax) (%),LH1T-282,2615,2024-02-05 18:04:54,90.392,90.18875,88.99886,92.94737
Core Effective Diameter (mm),LH1T-282,2615,2024-02-05 18:04:54,3.992,3.99458,3.97576,4.00356
Core Concentricity (mm),LH1T-282,2615,2024-02-05 18:04:54,0.127,0.12310,0.06484,0.23596
Core Area (mm²),LH1T-283,2616,2024-02-05 18:14:15,12.618,12.62431,12.53246,12.67703
Core Circularity (MCC) (%),LH1T-283,2616,2024-02-05 18:14:15,83.209,83.26896,81.66164,84.11745
Core Circularity (Dmin/Dmax) (%),LH1T-283,2616,2024-02-05 18:14:15,92.242,92.22399,91.69074,92.92778
Core Effective Diameter (mm),LH1T-283,2616,2024-02-05 18:14:15,4.008,4.00900,3.99459,4.01765
Core Concentricity (mm),LH1T-283,2616,2024-02-05 18:14:15,0.085,0.08418,0.07355,0.10797
Core Area (mm²),LH1T-284,2617,2024-02-05 18:23:38,12.589,12.59634,12.48674,12.64704
Core Circularity (MCC) (%),LH1T-284,2617,2024-02-05 18:23:38,82.704,82.77009,81.63502,83.53672
Core Circularity (Dmin/Dmax) (%),LH1T-284,2617,2024-02-05 18:23:38,90.839,90.69943,90.16546,92.01048
Core Effective Diameter (mm),LH1T-284,2617,2024-02-05 18:23:38,4.004,4.00492,3.98726,4.01309
Core Concentricity (mm),LH1T-284,2617,2024-02-05 18:23:38,0.138,0.12693,0.10207,0.16718
Core Circularity (MCC) (%),LH1T-285,2618,2024-02-06 05:54:25,83.175,83.23092,81.71315,84.15409
Core Circularity (Dmin/Dmax) (%),LH1T-285,2618,2024-02-06 05:54:25,91.449,91.41396,90.93403,92.29883
Core Concentricity (mm),LH1T-285,2618,2024-02-06 05:54:25,0.108,0.09935,0.04938,0.15323
Core Area (mm²),LH1T-285,2618,2024-02-06 05:54:25,12.583,12.58639,12.52103,12.64314
Core Effective Diameter (mm),LH1T-285,2618,2024-02-06 05:54:25,4.003,4.00328,3.99272,4.01282
Core Area (mm²),LH1T-286,2619,2024-02-05 18:41:04,12.513,12.52587,12.39435,12.57401
Core Circularity (MCC) (%),LH1T-286,2619,2024-02-05 18:41:04,83.109,83.05155,82.44315,84.11655
Core Circularity (Dmin/Dmax) (%),LH1T-286,2619,2024-02-05 18:41:04,90.725,90.64059,89.91000,91.84798
Core Effective Diameter (mm),LH1T-286,2619,2024-02-05 18:41:04,3.992,3.99375,3.97270,4.00157
Core Concentricity (mm),LH1T-286,2619,2024-02-05 18:41:04,0.077,0.07583,0.06507,0.09103
Core Area (mm²),LH1T-287,2620,2024-02-05 18:50:24,12.662,12.66546,12.60979,12.71105
Core Circularity (MCC) (%),LH1T-287,2620,2024-02-05 18:50:24,83.004,83.07989,81.49583,84.54287
Core Circularity (Dmin/Dmax) (%),LH1T-287,2620,2024-02-05 18:50:24,90.687,90.69379,90.08448,91.15870
Core Effective Diameter (mm),LH1T-287,2620,2024-02-05 18:50:24,4.015,4.01554,4.00661,4.02289
Core Concentricity (mm),LH1T-287,2620,2024-02-05 18:50:24,0.161,0.16696,0.10935,0.23771
Core Circularity (MCC) (%),LH1T-288,2621,2024-02-05 18:59:47,83.182,83.22017,81.28756,84.63812
Core Circularity (Dmin/Dmax) (%),LH1T-288,2621,2024-02-05 18:59:47,91.736,91.56592,90.84554,93.17957
Core Concentricity (mm),LH1T-288,2621,2024-02-05 18:59:47,0.103,0.10209,0.08749,0.12853
Core Area (mm²),LH1T-288,2621,2024-02-05 18:59:47,12.556,12.55398,12.52009,12.59365
Core Effective Diameter (mm),LH1T-288,2621,2024-02-05 18:59:47,3.999,3.99820,3.99286,4.00471
Core Area (mm²),LH1T-289,2622,2024-02-05 19:09:05,12.622,12.62955,12.56030,12.66264
Core Effective Diameter (mm),LH1T-289,2622,2024-02-05 19:09:05,4.009,4.00997,3.99864,4.01555
Core Circularity (MCC) (%),LH1T-289,2622,2024-02-05 19:09:05,83.085,83.08512,81.35476,84.28627
Core Concentricity (mm),LH1T-289,2622,2024-02-05 19:09:05,0.134,0.13090,0.10262,0.17391
Core Circularity (Dmin/Dmax) (%),LH1T-289,2622,2024-02-05 19:09:05,91.181,91.10004,90.64987,91.85563
Core Area (mm²),LH1T-290,2623,2024-02-05 19:18:27,12.641,12.64838,12.55519,12.71293
Core Circularity (MCC) (%),LH1T-290,2623,2024-02-05 19:18:27,83.074,83.25402,77.78296,84.43299
Core Circularity (Dmin/Dmax) (%),LH1T-290,2623,2024-02-05 19:18:27,91.992,92.02651,91.57231,92.40159
Core Concentricity (mm),LH1T-290,2623,2024-02-05 19:18:27,0.211,0.20562,0.16302,0.27143
Core Effective Diameter (mm),LH1T-290,2623,2024-02-05 19:18:27,4.012,4.01258,3.99782,4.02312
Core Area (mm²),LH1T-291,2624,2024-02-05 19:27:48,12.596,12.59674,12.55425,12.63345
Core Circularity (MCC) (%),LH1T-291,2624,2024-02-05 19:27:48,83.256,83.16054,82.30425,84.41242
Core Circularity (Dmin/Dmax) (%),LH1T-291,2624,2024-02-05 19:27:48,90.857,90.84182,90.23677,91.89110
Core Effective Diameter (mm),LH1T-291,2624,2024-02-05 19:27:48,4.005,4.00500,3.99825,4.01114
Core Concentricity (mm),LH1T-291,2624,2024-02-05 19:27:48,0.142,0.13624,0.12338,0.15982
Core Area (mm²),LH1T-292,2625,2024-02-05 19:37:09,12.639,12.64408,12.54927,12.72813
Core Circularity (MCC) (%),LH1T-292,2625,2024-02-05 19:37:09,83.256,83.22069,81.94165,84.46512
Core Circularity (Dmin/Dmax) (%),LH1T-292,2625,2024-02-05 19:37:09,91.342,91.29325,90.55246,92.35294
Core Effective Diameter (mm),LH1T-292,2625,2024-02-05 19:37:09,4.012,4.01244,3.99749,4.02574
Core Concentricity (mm),LH1T-292,2625,2024-02-05 19:37:09,0.105,0.10855,0.08365,0.12823
Core Area (mm²),LH1T-293,2626,2024-02-05 19:46:27,12.591,12.60373,12.49050,12.65363
Core Circularity (MCC) (%),LH1T-293,2626,2024-02-05 19:46:27,83.706,83.76325,82.71978,84.82265
Core Circularity (Dmin/Dmax) (%),LH1T-293,2626,2024-02-05 19:46:27,90.937,91.08930,90.12574,92.01730
Core Effective Diameter (mm),LH1T-293,2626,2024-02-05 19:46:27,4.004,4.00644,3.98798,4.01396
Core Concentricity (mm),LH1T-293,2626,2024-02-05 19:46:27,0.153,0.14577,0.09463,0.20986
Core Area (mm²),LH1T-294,2627,2024-02-05 19:55:42,12.542,12.54766,12.47679,12.57751
Core Circularity (MCC) (%),LH1T-294,2627,2024-02-05 19:55:42,83.303,83.32006,82.05869,84.40137
Core Circularity (Dmin/Dmax) (%),LH1T-294,2627,2024-02-05 19:55:42,90.469,90.44279,89.98437,91.13850
Core Concentricity (mm),LH1T-294,2627,2024-02-05 19:55:42,0.133,0.12713,0.11000,0.15303
Core Effective Diameter (mm),LH1T-294,2627,2024-02-05 19:55:42,3.996,3.99702,3.98567,4.00187
Core Area (mm²),LH1T-295,2628,2024-02-05 20:05:05,12.640,12.64354,12.56742,12.68241
Core Effective Diameter (mm),LH1T-295,2628,2024-02-05 20:05:05,4.011,4.01185,3.99996,4.01834
Core Circularity (Dmin/Dmax) (%),LH1T-295,2628,2024-02-05 20:05:05,90.625,90.51352,89.74275,91.95588
Core Concentricity (mm),LH1T-295,2628,2024-02-05 20:05:05,0.191,0.18543,0.16690,0.21497
Core Circularity (MCC) (%),LH1T-295,2628,2024-02-05 20:05:05,82.941,83.02256,80.61086,84.38053
Core Area (mm²),LH1T-296,2629,2024-02-05 20:14:32,12.672,12.68644,12.54026,12.76767
Core Circularity (MCC) (%),LH1T-296,2629,2024-02-05 20:14:32,83.254,83.17280,82.26111,84.44960
Core Circularity (Dmin/Dmax) (%),LH1T-296,2629,2024-02-05 20:14:32,90.686,90.66737,90.00812,91.29039
Core Effective Diameter (mm),LH1T-296,2629,2024-02-05 20:14:32,4.017,4.01904,3.99540,4.03210
Core Concentricity (mm),LH1T-296,2629,2024-02-05 20:14:32,0.175,0.16240,0.13128,0.22869
Core Circularity (MCC) (%),LH1T-297,2630,2024-02-05 20:23:49,83.049,82.92877,81.91010,84.24209
Core Circularity (Dmin/Dmax) (%),LH1T-297,2630,2024-02-05 20:23:49,91.043,90.89130,90.23208,92.40465
Core Effective Diameter (mm),LH1T-297,2630,2024-02-05 20:23:49,3.996,3.99643,3.98771,4.00466
Core Area (mm²),LH1T-297,2630,2024-02-05 20:23:49,12.538,12.54362,12.48781,12.59432
Core Concentricity (mm),LH1T-297,2630,2024-02-05 20:23:49,0.125,0.12353,0.09323,0.14864
Core Area (mm²),LH1T-298,2631,2024-02-05 20:33:10,12.570,12.58450,12.45500,12.65833
Core Circularity (MCC) (%),LH1T-298,2631,2024-02-05 20:33:10,83.418,83.43256,81.98849,84.26216
Core Circularity (Dmin/Dmax) (%),LH1T-298,2631,2024-02-05 20:33:10,92.664,92.60001,91.61730,94.18604
Core Effective Diameter (mm),LH1T-298,2631,2024-02-05 20:33:10,4.001,4.00319,3.98205,4.01505
Core Concentricity (mm),LH1T-298,2631,2024-02-05 20:33:10,0.107,0.10572,0.06723,0.13823
Core Area (mm²),LH1T-299,2632,2024-02-05 20:42:32,12.677,12.71804,12.49924,12.77237
Core Circularity (MCC) (%),LH1T-299,2632,2024-02-05 20:42:32,83.361,83.41669,82.36029,84.34563
Core Circularity (Dmin/Dmax) (%),LH1T-299,2632,2024-02-05 20:42:32,90.471,90.56294,89.70940,91.38946
Core Effective Diameter (mm),LH1T-299,2632,2024-02-05 20:42:32,4.018,4.02454,3.98918,4.03309
Core Concentricity (mm),LH1T-299,2632,2024-02-05 20:42:32,0.150,0.15065,0.11422,0.20466
Core Area (mm²),LH1T-300,2633,2024-02-05 20:51:50,12.660,12.67434,12.57294,12.70312
Core Circularity (MCC) (%),LH1T-300,2633,2024-02-05 20:51:50,83.067,83.10935,81.73915,83.95482
Core Circularity (Dmin/Dmax) (%),LH1T-300,2633,2024-02-05 20:51:50,91.491,91.54936,90.92517,91.99499
Core Effective Diameter (mm),LH1T-300,2633,2024-02-05 20:51:50,4.015,4.01712,4.00107,4.02194
Core Concentricity (mm),LH1T-300,2633,2024-02-05 20:51:50,0.109,0.10779,0.08825,0.14657
Core Area (mm²),LH1T-301,2634,2024-02-05 21:01:07,12.518,12.54013,12.37149,12.61718
Core Circularity (MCC) (%),LH1T-301,2634,2024-02-05 21:01:07,83.123,83.17632,81.75102,84.48252
Core Circularity (Dmin/Dmax) (%),LH1T-301,2634,2024-02-05 21:01:07,91.097,91.00966,90.06775,92.72077
Core Effective Diameter (mm),LH1T-301,2634,2024-02-05 21:01:07,3.992,3.99579,3.96875,4.00825
Core Concentricity (mm),LH1T-301,2634,2024-02-05 21:01:07,0.111,0.10646,0.05976,0.15331
Core Area (mm²),LH1T-302,2635,2024-02-05 21:10:25,12.636,12.64623,12.52843,12.74238
Core Circularity (MCC) (%),LH1T-302,2635,2024-02-05 21:10:25,82.978,83.12668,81.44497,84.24778
Core Circularity (Dmin/Dmax) (%),LH1T-302,2635,2024-02-05 21:10:25,91.787,91.73712,90.99968,93.08985
Core Concentricity (mm),LH1T-302,2635,2024-02-05 21:10:25,0.106,0.10655,0.04281,0.17111
Core Effective Diameter (mm),LH1T-302,2635,2024-02-05 21:10:25,4.011,4.01286,3.99426,4.02841
Core Area (mm²),LH1T-303,2636,2024-02-05 21:19:43,12.572,12.59540,12.46751,12.63359
Core Circularity (MCC) (%),LH1T-303,2636,2024-02-05 21:19:43,82.826,82.88803,81.37750,83.99773
Core Circularity (Dmin/Dmax) (%),LH1T-303,2636,2024-02-05 21:19:43,91.351,91.34665,90.85147,91.89881
Core Effective Diameter (mm),LH1T-303,2636,2024-02-05 21:19:43,4.001,4.00436,3.98394,4.01070
Core Concentricity (mm),LH1T-303,2636,2024-02-05 21:19:43,0.195,0.20703,0.14382,0.26599
Core Area (mm²),LH1T-304,2637,2024-02-05 21:28:59,12.582,12.58692,12.52278,12.61597
Core Effective Diameter (mm),LH1T-304,2637,2024-02-05 21:28:59,4.003,4.00353,3.99303,4.00799
Core Circularity (MCC) (%),LH1T-304,2637,2024-02-05 21:28:59,83.267,83.25544,82.22708,84.39465
Core Concentricity (mm),LH1T-304,2637,2024-02-05 21:28:59,0.155,0.14875,0.12091,0.18632
Core Circularity (Dmin/Dmax) (%),LH1T-304,2637,2024-02-05 21:28:59,91.543,91.50010,91.07323,92.66338
Core Area (mm²),LH1T-305,2638,2024-02-05 21:38:23,12.610,12.61570,12.55774,12.64811
Core Circularity (MCC) (%),LH1T-305,2638,2024-02-05 21:38:23,83.412,83.30635,81.90859,84.71431
Core Circularity (Dmin/Dmax) (%),LH1T-305,2638,2024-02-05 21:38:23,91.335,91.31808,90.98208,92.10282
Core Effective Diameter (mm),LH1T-305,2638,2024-02-05 21:38:23,4.007,4.00774,3.99866,4.01316
Core Concentricity (mm),LH1T-305,2638,2024-02-05 21:38:23,0.127,0.12731,0.07736,0.17805
Core Circularity (MCC) (%),LH1T-306,2639,2024-02-05 21:47:42,82.801,82.87408,80.01384,84.61987
Core Circularity (Dmin/Dmax) (%),LH1T-306,2639,2024-02-05 21:47:42,90.682,90.63345,89.57134,92.17244
Core Concentricity (mm),LH1T-306,2639,2024-02-05 21:47:42,0.080,0.08763,0.01479,0.17980
Core Area (mm²),LH1T-306,2639,2024-02-05 21:47:42,12.532,12.53663,12.45419,12.58477
Core Effective Diameter (mm),LH1T-306,2639,2024-02-05 21:47:42,3.994,3.99527,3.98150,4.00287
Core Area (mm²),LH1T-307,2640,2024-02-05 21:56:58,12.470,12.47410,12.39798,12.51955
Core Circularity (MCC) (%),LH1T-307,2640,2024-02-05 21:56:58,81.535,81.52585,78.19437,84.39222
Core Circularity (Dmin/Dmax) (%),LH1T-307,2640,2024-02-05 21:56:58,89.890,89.80188,88.51158,92.16309
Core Concentricity (mm),LH1T-307,2640,2024-02-05 21:56:58,0.174,0.16305,0.10965,0.25684
Core Effective Diameter (mm),LH1T-307,2640,2024-02-05 21:56:58,3.984,3.98499,3.97261,3.99229
Core Area (mm²),LH1T-308,2641,2024-02-05 22:06:16,12.569,12.57280,12.51901,12.62808
Core Circularity (MCC) (%),LH1T-308,2641,2024-02-05 22:06:16,83.333,83.24216,82.17878,84.85683
Core Circularity (Dmin/Dmax) (%),LH1T-308,2641,2024-02-05 22:06:16,89.813,89.57547,89.04627,91.27508
Core Effective Diameter (mm),LH1T-308,2641,2024-02-05 22:06:16,4.001,4.00146,3.99238,4.01029
Core Concentricity (mm),LH1T-308,2641,2024-02-05 22:06:16,0.114,0.11370,0.09157,0.14851
Core Area (mm²),LH1T-309,2642,2024-02-05 22:15:37,12.507,12.51834,12.41008,12.57832
Core Circularity (MCC) (%),LH1T-309,2642,2024-02-05 22:15:37,83.045,83.09515,81.29032,84.35247
Core Circularity (Dmin/Dmax) (%),LH1T-309,2642,2024-02-05 22:15:37,90.262,90.23423,89.65743,90.97726
Core Concentricity (mm),LH1T-309,2642,2024-02-05 22:15:37,0.119,0.11632,0.07456,0.16400
Core Effective Diameter (mm),LH1T-309,2642,2024-02-05 22:15:37,3.991,3.99278,3.97491,4.00240
Core Area (mm²),LH1T-310,2643,2024-02-05 22:24:52,12.619,12.62108,12.54201,12.66667
Core Circularity (MCC) (%),LH1T-310,2643,2024-02-05 22:24:52,83.002,83.00475,82.26543,84.06048
Core Circularity (Dmin/Dmax) (%),LH1T-310,2643,2024-02-05 22:24:52,91.271,91.19699,90.78967,91.97406
Core Concentricity (mm),LH1T-310,2643,2024-02-05 22:24:52,0.098,0.09875,0.07360,0.12893
Core Effective Diameter (mm),LH1T-310,2643,2024-02-05 22:24:52,4.008,4.00879,3.99636,4.01609
Core Area (mm²),LH1T-311,2644,2024-02-05 22:34:08,12.577,12.58504,12.50113,12.62794
Core Circularity (MCC) (%),LH1T-311,2644,2024-02-05 22:34:08,83.171,83.03602,82.27828,83.86131
Core Circularity (Dmin/Dmax) (%),LH1T-311,2644,2024-02-05 22:34:08,91.023,91.00542,90.57410,91.86098
Core Concentricity (mm),LH1T-311,2644,2024-02-05 22:34:08,0.119,0.11793,0.08391,0.14449
Core Effective Diameter (mm),LH1T-311,2644,2024-02-05 22:34:08,4.002,4.00335,3.98976,4.00998
Core Area (mm²),LH1T-312,2645,2024-02-05 22:43:32,12.566,12.58047,12.47046,12.65578
Core Circularity (MCC) (%),LH1T-312,2645,2024-02-05 22:43:32,83.123,83.02746,82.17663,84.34156
Core Circularity (Dmin/Dmax) (%),LH1T-312,2645,2024-02-05 22:43:32,91.390,91.30152,90.70742,92.35698
Core Concentricity (mm),LH1T-312,2645,2024-02-05 22:43:32,0.158,0.14597,0.11256,0.19599
